property_name,rent,rent_tax_classification,station_route,station_name,station_near,floor,size_in_tsubo,address,current_status,property_id,property_site,detail_link,detail_contact,image_src,first_published_date
BLD.Cerezo,"385,000",税抜,東急田園都市線,桜新町,1,3階,19.03,東京都世田谷区桜新町 2丁目10番地2号,,24-0702-006,テンポイノベーション,https://www.i-tenpo.com/t87114,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=1mW5gok31hxB636ily6cTTfd0ELG0i00DW54x66AvXfesaizbyrpsLILGeU2o1TgwWkMI5y91F4j4%2FZqcNSPjEYzSarVRmP9rzBv1VC8RGQDjs0jsl3HsXMIHFnm81PNDHPf9zD98X8GVKKLi%2BvbCw%3D%3D,2024-07-03
青木ビル,"379,270",税抜,有楽町線,新富町,1,1階,16.49,東京都中央区新富 2丁目4番地12号,寿司,24-0510-013,テンポイノベーション,https://www.i-tenpo.com/t86215,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=lIb5p1aq7JlQXWtQrhJkcLTGwZRc3xe1XY%2BD7nL4Mi0gQ44Hcn0kG6ySj7exZZJb0Awg5%2BJTo8XHyGMcySUte6OiAZfWyd4%2FgBIguWk42G6ruzcCwv6V7nnrznPJfRBXEaF9A%2Bu%2Fjleby8yktEUyOdvrd6fnKz%2FODm%2F%2Bwdo%2BLd0%3D,2024-07-03
松本ビル,"90,000",税抜,日暮里舎人ライナー,江北,4,3階,9.64,東京都足立区扇 3丁目18番地10号,,24-0702-010,テンポイノベーション,https://www.i-tenpo.com/t87118,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=k8CAmPWiccTx4xXyA17svj9vdHGSBaYoeJcmpHpMvu6ycxJejWIgr%2FdixUEuxpRCoXMYOVEZFHQTyrjtHme0vEg1Q0ZruonhboIc55jMXgo1ByWQbX0s1tstLtohF7OKpqBuUOQBKoLKMeg0UkpBryV%2Fj9R0ijotIH%2FYkq7PBQ8%3D,2024-07-03
ジャノメ吉祥寺ビル,"440,000",税抜,中央線,吉祥寺,4,地下1階,23.53,東京都武蔵野市吉祥寺本町 1丁目11番地23号,,24-0702-004,テンポイノベーション,https://www.i-tenpo.com/t87112,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=l1CC%2BZcULQCDHiJznQI1jv9YWD2AuU3uR5D0Sdhg74INXqvhP4K75UNhrdoq%2FQtgCDCmf6o4ZByaF9e83x4GUbslHz9rX%2FklQXzoBY2l5Jm1XHPCgcAvE0Blr4iQDXwW78varCR%2FKYidju0O%2BF8mxpd7x44kcsUSpKZm%2BsDpPbQ%3D,2024-07-03
カシタス・デ・オギクボ 102号室,"72,728",税抜,総武線,荻窪,6,1階,7.07,東京都杉並区天沼 2丁目3番地18号,,24-0702-007,テンポイノベーション,https://www.i-tenpo.com/t87115,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=IrQ2vB8O%2B1wtU1vPaZJr%2FrYUmtHZCbot4HhkEZaxpe6VfiGWF0cMt9kE%2B3lmKz7de5P8xQhJtgQZ7F2FfLCofCJVpj7Qi0f68QSeeSObjDvMzF4dTHB5prHkL%2BUqPf9QJP9QWVwpPRvE130sKcmvf%2BcB3MUqhSZZRJGbMUGD6uU%3D,2024-07-03
平木ビル,"410,000",税抜,山手線,新橋,5,1階,11.5,東京都港区新橋 3丁目6番地11号,,24-0605-003,テンポイノベーション,https://www.i-tenpo.com/t86698,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=pPRd00%2Bm1pgll1XS84A0oL8LWs%2BiHWuu7yw5bRSiXkOOc5lDpBcPBcpaw21v7%2BAnr5o%2FUMqNXthj%2FxgFqs%2FReVyxu6MHf%2BloQvs9LmKosvXP5uPEFXG5NKTvILk3kEzbyANS5JxrbgiM6ShJC0GqPQ%3D%3D,2024-07-03
THE TOWERS DAIBA,"1,408,000",税抜,新交通ゆりかもめ,お台場海浜公園,2,1階-2階,70.41,東京都港区台場 2丁目2番地1号,,19-0909-012,テンポイノベーション,https://www.i-tenpo.com/t60400,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=9jcT51T1V1ymDhgcLuLql93DtiFv8haVYigURwKZdQGZGf8s2sOwBF66QhwolAjMdU22xDOqcIN1ONcCOMetXDaiR6mb0w9QkJEascsq7GIoLYrbltBdhlyV94POnyzLUT%2BE4ZINjsSGsdhVqFHsU%2Be91P0hoOdhJcoR6pfG6Z4%3D,2024-07-03
千駄木蕨建物,"280,000",税抜,千代田線,千駄木,1,1階-2階,22.25,東京都文京区千駄木 3丁目31番地12号,,24-0308-004,テンポイノベーション,https://www.i-tenpo.com/t85321,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=Xu8zs2DO24kSf9fwfURLIFpzSM6BRlDWULgJVnMwOhxUceQ3xkapcDEAnanl0YopQGNgTKjhCz1TshaL9bOO1a5iMvA%2BS7AZmUItwGdykKbr57NlVn%2BiQDL%2BHdw3fEi7%2FDCarKazPWQIZtYLf%2FLUPjaag6ZcO3Sf%2FoNOBlGWNZ0%3D,2024-07-03
青戸三丁目1-2階店舗,"360,000",税抜,京成本線,青砥,2,1階-2階,27.74,東京都葛飾区青戸 3丁目32番地4号,,24-0520-002,テンポイノベーション,https://www.i-tenpo.com/t86395,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=4SZfKsKTi7XGK%2BGXZnF2Hud4Te6Lzcfz9XVYEv0uA4EVTMBpbPE9n7o36Fdd%2B2UIUV4Cuyaium8InDkxd%2FWlAuSn7sDJHAroG%2FhG9pzU0cOwA2dnqpO5wjFKuMTDEbOGXgDMD8Tf9KSgPzgV9G%2BkRIEijDXQE87ud2qd5toBUDg%3D,2024-07-03
クレセント坂下,"250,000",税抜,西武新宿線,都立家政,4,1階,17.68,東京都中野区若宮 3丁目39番地15号,,24-0701-012,テンポイノベーション,https://www.i-tenpo.com/t87108,詳細リンクより問い合わせください,https://img.i-tenpo.com/loader/tenpo/get?target=716gGtNx2t9tVXMC8slFQLWRAgmKOK7TNG9b1oRgA8anNAlTQbqt%2F%2Bi%2FQ3Xk8GalvtmORsdzev5rkJbDMnf4jXbdV6o4d1Qn0Axj5pgMFt6RhQ%2BJxainqPOJ7vjDGhNr%2FvAnT2b4hKvWmcB3C6UfjA%3D%3D,2024-07-03
大塚駅 徒歩3分 現況:居酒屋 飲食居抜き物件 【重飲食可】,"482,493",(税込),JR山手線,大塚,3,1,20.3,東京都豊島区南大塚三丁目51-10,居酒屋,126172,テンポスマート,https://www.temposmart.jp/estates/126172,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=a870fc25-ddb6-4dbf-94d7-598af0bd867d,https://thumbnail.temposmart.jp/thumbnail/public/estates/126172/images/17199658044510idiczmjBYJnWyiuMqf1ttybyef.png.webp,2024-07-03
新宿駅 徒歩7分 現況:焼肉 飲食居抜き物件 【飲食可】,"1,100,000",(税込),JR山手線,新宿,7,2,33.5,東京都新宿区歌舞伎町二丁目22-5,焼肉,126166,テンポスマート,https://www.temposmart.jp/estates/126166,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=5502e9f3-72d5-4fda-bd42-8d5d6ff1335b,https://thumbnail.temposmart.jp/thumbnail/public/estates/126166/images/17199628497897H4TOGDikPz46Uogjku4QqwMLrd.JPG.webp,2024-07-03
新宿歌舞伎町ど真ん中立地の焼肉居抜きテナント！飲食すぐの開業可能です！【重飲食可能】,"1,100,000",(税込),JR山手線,新宿,7,2,33.5,東京都新宿区歌舞伎町二丁目22-5,焼肉,126164,テンポスマート,https://www.temposmart.jp/estates/126164,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=b24d4752-8aba-44aa-b821-033714113f93,https://thumbnail.temposmart.jp/thumbnail/public/estates/126164/images/17199606978554vZfc3llEOAosYU3DLuRzrlKgVQ.png.webp,2024-07-03
視認性良好な1階路面　商店街沿い　並びでも飲食店が盛業中地域密着型営業最適!,"99,000",(税込),東武東上線,中板橋,3,1,4.18,東京都板橋区弥生町44-1,食物販,126141,テンポスマート,https://www.temposmart.jp/estates/126141,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=d555cb82-cce4-4046-8df8-c4cef0d06a23,https://thumbnail.temposmart.jp/thumbnail/public/estates/126141/images/171990603699686cQu7lwmiuudGGZAMNquepPia4.jpg.webp,2024-07-03
1階路面　飲食可　新規開業に最適な小箱物件,"187,000",(税込),東京メトロ丸ノ内線,本郷三丁目,2,1,6.28,東京都文京区本郷二丁目29-7,バー,126133,テンポスマート,https://www.temposmart.jp/estates/126133,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=e67cc87b-9884-4575-89a1-586b80efd88c,https://thumbnail.temposmart.jp/thumbnail/public/estates/126133/images/1719904152843235i4MBDQXNokaoqNoEk6avwQMk.jpg.webp,2024-07-03
新旧様々な店舗が入り混じる志村銀座商店街至近　現況:居酒屋居抜き物件,"181,500",(税込),都営三田線,志村坂上,3,1,13.23,東京都板橋区志村一丁目34-23,居酒屋,126126,テンポスマート,https://www.temposmart.jp/estates/126126,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=0a4bd715-d545-4bc4-b215-e01e520eec4a,https://thumbnail.temposmart.jp/thumbnail/public/estates/126126/images/17199034615502rOQsJXv1Zi5qPxfKlTYu6Fy7Gi.jpg.webp,2024-07-03
分倍河原駅 徒歩1分 【業種相談】（24596）,"363,000",(税込),JR南武線,分倍河原,1,1,17.18,東京都府中市片町二丁目20-14,バー,126112,テンポスマート,https://www.temposmart.jp/estates/126112,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=bea2c1be-d4f4-41bc-92ff-654df4fe6aae,https://thumbnail.temposmart.jp/thumbnail/public/estates/126112/images/17199007833554H8UA4nfrzLY0Slq8Wyfzh2btNz.jpg.webp,2024-07-03
分倍河原駅 徒歩1分 居酒屋居抜き物件【業種相談】（24596）,"473,000",(税込),JR南武線,分倍河原,1,1,20.49,東京都府中市片町二丁目20-14,居酒屋,126111,テンポスマート,https://www.temposmart.jp/estates/126111,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=1aa65a8d-c779-44e7-aac3-1e15acb4c367,https://thumbnail.temposmart.jp/thumbnail/public/estates/126111/images/171990069121770oadzb6T78Nb3di6xbPDBTwmRl.jpg.webp,2024-07-03
☆みすじ通り沿い【フレンチレストラン造作居抜】飲食可（臭い煙の強い業態不可、カラオケ不可）,"313,005",(税込),東京メトロ銀座線,赤坂見附,2,2,13.55,東京都港区赤坂三丁目9-15,飲食(その他),126066,テンポスマート,https://www.temposmart.jp/estates/126066,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=0a06f9c8-6d81-4363-bc67-41410a7a6fb5,https://thumbnail.temposmart.jp/thumbnail/public/estates/126066/images/17198899787122EOCjoFRDN7HBZWADyfaPxVLDAb.jpg.webp,2024-07-03
【FH0702】新丸子2分　1棟貸し　ダイニングバー居抜き　造作譲渡無償,"473,000",(税込),東急東横線,新丸子,2,1〜2,16.98,神奈川県川崎市中原区新丸子東一丁目772-5,飲食(その他),126091,テンポスマート,https://www.temposmart.jp/estates/126091,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=4143a6bb-0d95-4c8b-ac21-c36d89038c89,https://thumbnail.temposmart.jp/thumbnail/public/estates/126091/images/17198973182222Nbi5ItZaND9bpefvL4N1rho4TA.png.webp,2024-07-03
【YK0702】小伝馬町徒歩3分　飲食店居抜き物件！,"517,902",(税込),東京メトロ日比谷線,小伝馬町,3,B1,24.78,東京都千代田区岩本町二丁目8-10,飲食(その他),126081,テンポスマート,https://www.temposmart.jp/estates/126081,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=d37f10ea-0a7d-4ad5-8130-9903dc7a3716,https://thumbnail.temposmart.jp/thumbnail/public/estates/126081/images/17198952408398AvCG4EqGmOXd9pq1QkFb1yH8bG.JPG.webp,2024-07-03
■大森町駅【重飲食可】※メール問い合わせのみ対応可※,"154,000",(税込),京急本線,大森町,11,1,11.43,東京都大田区大森東四丁目6-14,居酒屋,126070,テンポスマート,https://www.temposmart.jp/estates/126070,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=403baab6-e4ea-47ce-9954-014c928fa526,https://thumbnail.temposmart.jp/thumbnail/public/estates/126070/images/17198909957597DCkoYmdO2IB8bUqbR5lo2VEN2I.jpg.webp,2024-07-03
池袋駅 徒歩15分 池袋エリアの路面中華料理店居抜き店舗物件 【飲食可】,"308,000",(税込),JR山手線,池袋,15,1,10,東京都豊島区池袋四丁目36-2,中華・エスニック,126060,テンポスマート,https://www.temposmart.jp/estates/126060,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=98029666-f4e9-40d6-9f14-19f80be026f2,https://thumbnail.temposmart.jp/thumbnail/public/estates/126060/images/171988844988243i4r9LjWjw9XHWswoAJyNYMEVq.jpg.webp,2024-07-03
歌舞伎町／エスパスやマックの導入部から至近の立地、内装造作譲渡料：242万円、現況居酒屋の現況渡し→ダクト無、焼肉系不可,"620,730",(税込),西武新宿線,西武新宿,1,B1,14.85,東京都新宿区歌舞伎町一丁目24-6,居酒屋,126057,テンポスマート,https://www.temposmart.jp/estates/126057,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=231ce3d0-8054-42a3-9799-9da35a39accc,https://thumbnail.temposmart.jp/thumbnail/public/estates/126057/images/17198874974794EFa7lxj4xQxUecGtXgMVzvE29P.jpg.webp,2024-07-03
練馬駅 徒歩1分 現況:バー 飲食居抜き物件 【軽飲食可】,"330,000",(税込),西武池袋線,練馬,1,3,10.29,東京都練馬区練馬一丁目5-13,バー,126053,テンポスマート,https://www.temposmart.jp/estates/126053,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=bec10c70-14ca-4caa-9126-d4a2e2bb07f0,https://thumbnail.temposmart.jp/thumbnail/public/estates/126053/images/17198872067257LWT6tBKyqMbPTHSMuU1lKC62sD.JPG.webp,2024-07-03
中野富士見町駅 徒歩4分 現況:スナック居抜き物件 【飲食可】路面店 ・看板取付スペースあり ・土曜日利用可　土日・祝日,"154,000",(税込),東京メトロ丸ノ内線,中野富士見町,4,1,8.33,東京都中野区弥生町四丁目,バー,126034,テンポスマート,https://www.temposmart.jp/estates/126034,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=6d0a99e6-d653-4617-b4dc-b5fdbcad1d52,https://thumbnail.temposmart.jp/thumbnail/public/estates/126034/images/17198845397886880dpIxEpRSFHO3YhWcxjx3Q37.JPG.webp,2024-07-03
両国駅 徒歩2分 北斎通り沿い 1Fイタリアン居抜き物件 【飲食可】,"503,800",(税込),都営大江戸線,両国,2,1,28,東京都墨田区亀沢一丁目10-7,レストラン,126033,テンポスマート,https://www.temposmart.jp/estates/126033,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=5eb1bbbf-7342-4f2f-876b-904d23ab9c62,https://thumbnail.temposmart.jp/thumbnail/public/estates/126033/images/17198844907542zt62DfSKXrPLQpDDPF3EDJW9GP.png.webp,2024-07-03
【IJ0702】藤沢駅徒歩3分　好立地飲食店居抜き物件、造作譲渡無償！,"315,260",(税込),JR東海道本線(東京～熱海),藤沢,3,1,14.33,神奈川県藤沢市鵠沼橘一丁目17,中華・エスニック,126029,テンポスマート,https://www.temposmart.jp/estates/126029,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=aff66249-063e-4538-9db3-2ee3255798cb,https://thumbnail.temposmart.jp/thumbnail/public/estates/126029/images/171988345532773espKvyPWbdvrdtguqGcQkn64S.png.webp,2024-07-03
■平和島駅 徒歩1分 現況:バー 居抜き物件　※時間制限：相談 【業種相談／※カラオケ等の騒音が生じる業態NG】,"273,790",(税込),京急本線,平和島,1,1,9.07,東京都大田区大森北六丁目,バー,126025,テンポスマート,https://www.temposmart.jp/estates/126025,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=10dd1262-76d4-4193-8231-25598021d6e1,https://thumbnail.temposmart.jp/thumbnail/public/estates/126025/images/17198829098767R9CM9K8jagbFchBb8q6p3M9MvJ.jpg.webp,2024-07-03
白楽駅 徒歩1分 現況:バー 飲食居抜き物件 【飲食可】,"440,000",(税込),東急東横線,白楽,1,2,19.1,神奈川県横浜市神奈川区白楽100-20,バー,126024,テンポスマート,https://www.temposmart.jp/estates/126024,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=5cc25fb6-3b2e-45f1-b5e9-a15544534d5e,https://thumbnail.temposmart.jp/thumbnail/public/estates/126024/images/17198827211868v1nPmRDtkZqcjerK3SWAypEmkM.jpg.webp,2024-07-03
越谷駅 徒歩15分 ロードサイド 現況:焼肉 飲食居抜き物件 【飲食可】,"880,000",(税込),東武伊勢崎線,越谷,15,1〜2,71.87,埼玉県越谷市東越谷三丁目3-1,焼肉,126018,テンポスマート,https://www.temposmart.jp/estates/126018,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=e6f5ab4f-2986-45b5-8943-8cea44947f0d,https://thumbnail.temposmart.jp/thumbnail/public/estates/126018/images/17198820590427LFNPqJFZvgOs8UYzLr2sgpLyzC.jpg.webp,2024-07-03
両国駅 徒歩2分 現況:イタリアン居抜き物件 【飲食可】営業時間：夜１０時まで（応相談）土日営業可（匂いが強い飲食はＮＧ,"503,800",(税込),都営大江戸線,両国,2,1,27.99,東京都墨田区亀沢一丁目10-7,レストラン,125967,テンポスマート,https://www.temposmart.jp/estates/125967,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=45579ac9-aac9-4528-bfa1-b3841e4634fd,https://thumbnail.temposmart.jp/thumbnail/public/estates/125967/images/17198808110717Q9Mo5dSoKal7Co4xgzIc3UOv2h.JPG.webp,2024-07-03
春日駅 徒歩4分 現況:寿司・割烹 飲食居抜き物件 【飲食可】,"176,000",(税込),都営三田線,春日,4,1,7.46,東京都文京区小石川一丁目15-12,寿司・割烹,126001,テンポスマート,https://www.temposmart.jp/estates/126001,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=4b36dd47-fc74-4262-819f-d235596fbdad,https://thumbnail.temposmart.jp/thumbnail/public/estates/126001/images/17198794756416cORcOJKYPjXPboueckQeD6XITE.JPG.webp,2024-07-03
高田馬場駅 徒歩13分 現況:ラーメン 飲食居抜き物件 【重飲食可】,"341,000",(税込),JR山手線,高田馬場,13,1〜2,10.89,東京都新宿区西早稲田二丁目10-15,ラーメン,126000,テンポスマート,https://www.temposmart.jp/estates/126000,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=b0eecadc-a9fd-4e49-ba5c-b3c65777b2a8,https://thumbnail.temposmart.jp/thumbnail/public/estates/126000/images/17198794877802zJIHFHiJtVMMCFZcQ1H4bxFxGE.JPG.webp,2024-07-03
平和島駅 徒歩2分,"220,000",(税込),京急本線,平和島,2,1,9.36,東京都大田区大森本町二丁目32-2,そば・うどん・麺類,125990,テンポスマート,https://www.temposmart.jp/estates/125990,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=13e53866-37e8-4345-a306-c5819416eb96,https://www.temposmart.jp/assets/tenant/images/img_estate_item_noimage_medium.jpg,2024-07-03
両国駅 徒歩2分,"503,800",(税込),都営大江戸線,両国,2,1,27.99,東京都墨田区亀沢一丁目10-7,レストラン,125989,テンポスマート,https://www.temposmart.jp/estates/125989,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=2441e4b3-3d2e-4f24-9549-d853ec5a82b9,https://www.temposmart.jp/assets/tenant/images/img_estate_item_noimage_medium.jpg,2024-07-03
春日駅 徒歩4分,"176,000",(税込),都営三田線,春日,4,1,7.46,東京都文京区小石川一丁目15-12,寿司・割烹,125988,テンポスマート,https://www.temposmart.jp/estates/125988,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=2c5379e8-8b83-4cef-a2b5-6b6db3981070,https://www.temposmart.jp/assets/tenant/images/img_estate_item_noimage_medium.jpg,2024-07-03
人気エリアに登場！ 新橋駅 徒歩2分 居酒屋 居抜き 【飲食可】※メール問合せのみ対応可,"220,000",(税込),JR山手線,新橋,2,2,4.5,東京都港区新橋二丁目,居酒屋,125966,テンポスマート,https://www.temposmart.jp/estates/125966,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=055fb70b-3e61-454e-9f91-1b1cdd3ef325,https://thumbnail.temposmart.jp/thumbnail/public/estates/125966/images/17198294266760K7TqhQjTU9uySaX8HLgARIa1wm.jpeg.webp,2024-07-03
お台場海浜公園駅 徒歩2分！！業種不問1階物件！！　お気軽にお問い合わせください！！,0,,ゆりかもめ,お台場海浜公園,2,1,122.32,東京都港区台場二丁目3-2,レストラン,125962,テンポスマート,https://www.temposmart.jp/estates/125962,https://www.temposmart.jp/estate-inquiries/create?estate_uuids=cab7eb22-889b-42f0-b434-d190689343cc,https://thumbnail.temposmart.jp/thumbnail/public/estates/125962/images/17198227691891roMet4O01DuhFKg05eLjdFDyTn.png.webp,2024-07-03
